=== Run information ===

Scheme:       weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1
Relation:     df_m-weka.filters.unsupervised.attribute.Remove-R2
Instances:    144908
Attributes:   14
              HORA
              CHOQUE_CON
              TIPO LUGAR
              GRAVEDAD
              TIPO PERSONA
              EDAD
              SEXO
              LOCALIDAD
              LATITUD
              LONGITUD
              PERSONAS IMPLICADAS
              DIA_SEMANA
              LLUVIA
              RADIACION
Test mode:    split 80.0% train, remainder test

=== Classifier model (full training set) ===

RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

Time taken to build model: 33.93 seconds


=== Classifier model for training split (115926 instances) ===

RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities
=== Predictions on test split ===

inst#,actual,predicted,error,prediction
411,1:'Solo Da̱os',1:Solo Da̱os,,0.93
412,1:'Solo Da̱os',1:Solo Da̱os,,0.841
413,1:'Solo Da̱os',1:Solo Da̱os,,0.9
414,2:'Con Heridos',2:Con Heridos,,0.91
415,1:'Solo Da̱os',1:Solo Da̱os,,0.99
416,2:'Con Heridos',2:Con Heridos,,1
417,1:'Solo Da̱os',1:Solo Da̱os,,0.94
418,1:'Solo Da̱os',1:Solo Da̱os,,0.95
419,1:'Solo Da̱os',1:Solo Da̱os,,0.87
420,1:'Solo Da̱os',1:Solo Da̱os,,0.6
421,1:'Solo Da̱os',1:Solo Da̱os,,0.98
422,1:'Solo Da̱os',1:Solo Da̱os,,1
423,1:'Solo Da̱os',1:Solo Da̱os,,1
424,1:'Solo Da̱os',1:Solo Da̱os,,0.94
425,1:'Solo Da̱os',1:Solo Da̱os,,0.93
426,1:'Solo Da̱os',1:Solo Da̱os,,0.82
427,1:'Solo Da̱os',1:Solo Da̱os,,0.77
428,1:'Solo Da̱os',1:Solo Da̱os,,0.9
429,1:'Solo Da̱os',1:Solo Da̱os,,0.83
430,1:'Solo Da̱os',1:Solo Da̱os,,0.99
431,2:'Con Heridos',1:Solo Da̱os,+,0.92
432,1:'Solo Da̱os',1:Solo Da̱os,,0.99
433,2:'Con Heridos',2:Con Heridos,,0.82
434,2:'Con Heridos',2:Con Heridos,,0.72
435,3:'Con Muertos',2:Con Heridos,+,0.77
436,1:'Solo Da̱os',1:Solo Da̱os,,0.74
437,1:'Solo Da̱os',1:Solo Da̱os,,0.87
438,1:'Solo Da̱os',2:Con Heridos,+,0.588
439,2:'Con Heridos',1:Solo Da̱os,+,0.97
440,1:'Solo Da̱os',1:Solo Da̱os,,0.96
441,1:'Solo Da̱os',1:Solo Da̱os,,0.79
442,2:'Con Heridos',1:Solo Da̱os,+,0.88
443,1:'Solo Da̱os',1:Solo Da̱os,,0.96
444,1:'Solo Da̱os',1:Solo Da̱os,,0.957
445,1:'Solo Da̱os',1:Solo Da̱os,,0.95
446,2:'Con Heridos',1:Solo Da̱os,+,0.86
447,2:'Con Heridos',2:Con Heridos,,0.94
448,2:'Con Heridos',2:Con Heridos,,0.756
449,1:'Solo Da̱os',1:Solo Da̱os,,0.92
450,1:'Solo Da̱os',2:Con Heridos,+,0.573
451,1:'Solo Da̱os',1:Solo Da̱os,,0.89
452,1:'Solo Da̱os',1:Solo Da̱os,,0.92
453,1:'Solo Da̱os',1:Solo Da̱os,,0.96
454,1:'Solo Da̱os',1:Solo Da̱os,,0.94
455,1:'Solo Da̱os',1:Solo Da̱os,,0.926
456,1:'Solo Da̱os',2:Con Heridos,+,0.747
457,1:'Solo Da̱os',1:Solo Da̱os,,0.951
458,1:'Solo Da̱os',1:Solo Da̱os,,0.77
459,1:'Solo Da̱os',1:Solo Da̱os,,1
460,2:'Con Heridos',2:Con Heridos,,0.75
461,3:'Con Muertos',1:Solo Da̱os,+,0.88
462,1:'Solo Da̱os',1:Solo Da̱os,,1
463,1:'Solo Da̱os',1:Solo Da̱os,,0.9
464,1:'Solo Da̱os',1:Solo Da̱os,,0.64
465,1:'Solo Da̱os',1:Solo Da̱os,,0.83
466,1:'Solo Da̱os',1:Solo Da̱os,,0.92
467,1:'Solo Da̱os',1:Solo Da̱os,,0.93
468,1:'Solo Da̱os',1:Solo Da̱os,,0.91
469,2:'Con Heridos',1:Solo Da̱os,+,0.987
470,1:'Solo Da̱os',1:Solo Da̱os,,0.91
471,1:'Solo Da̱os',1:Solo Da̱os,,0.74
472,1:'Solo Da̱os',1:Solo Da̱os,,0.85
473,1:'Solo Da̱os',1:Solo Da̱os,,1
474,1:'Solo Da̱os',1:Solo Da̱os,,0.94
475,2:'Con Heridos',2:Con Heridos,,0.962
476,1:'Solo Da̱os',1:Solo Da̱os,,0.858
477,2:'Con Heridos',1:Solo Da̱os,+,0.733
478,2:'Con Heridos',2:Con Heridos,,0.98
479,1:'Solo Da̱os',1:Solo Da̱os,,0.97
480,1:'Solo Da̱os',1:Solo Da̱os,,1
481,1:'Solo Da̱os',1:Solo Da̱os,,0.804
482,1:'Solo Da̱os',1:Solo Da̱os,,0.98
483,1:'Solo Da̱os',1:Solo Da̱os,,0.676
484,1:'Solo Da̱os',1:Solo Da̱os,,0.9
485,1:'Solo Da̱os',1:Solo Da̱os,,1
486,1:'Solo Da̱os',1:Solo Da̱os,,0.96
487,1:'Solo Da̱os',1:Solo Da̱os,,0.96
488,1:'Solo Da̱os',1:Solo Da̱os,,0.96
489,2:'Con Heridos',2:Con Heridos,,0.824
490,1:'Solo Da̱os',2:Con Heridos,+,0.91
491,1:'Solo Da̱os',1:Solo Da̱os,,0.96
492,2:'Con Heridos',2:Con Heridos,,0.8
493,1:'Solo Da̱os',1:Solo Da̱os,,1
494,1:'Solo Da̱os',1:Solo Da̱os,,0.848
495,1:'Solo Da̱os',1:Solo Da̱os,,0.97
496,1:'Solo Da̱os',1:Solo Da̱os,,0.72
497,1:'Solo Da̱os',1:Solo Da̱os,,0.95
498,1:'Solo Da̱os',1:Solo Da̱os,,0.94
499,1:'Solo Da̱os',1:Solo Da̱os,,0.91
500,1:'Solo Da̱os',1:Solo Da̱os,,0.89
501,1:'Solo Da̱os',1:Solo Da̱os,,1
502,1:'Solo Da̱os',1:Solo Da̱os,,0.97
503,1:'Solo Da̱os',1:Solo Da̱os,,1
504,1:'Solo Da̱os',1:Solo Da̱os,,0.85
505,1:'Solo Da̱os',1:Solo Da̱os,,0.96
506,1:'Solo Da̱os',1:Solo Da̱os,,0.88
507,2:'Con Heridos',1:Solo Da̱os,+,0.95
508,1:'Solo Da̱os',1:Solo Da̱os,,0.95
509,2:'Con Heridos',1:Solo Da̱os,+,0.61
510,1:'Solo Da̱os',1:Solo Da̱os,,0.86
511,1:'Solo Da̱os',1:Solo Da̱os,,0.87
512,1:'Solo Da̱os',1:Solo Da̱os,,0.95
513,1:'Solo Da̱os',1:Solo Da̱os,,0.98
514,2:'Con Heridos',2:Con Heridos,,0.97
515,2:'Con Heridos',1:Solo Da̱os,+,0.99
516,1:'Solo Da̱os',1:Solo Da̱os,,0.52
517,1:'Solo Da̱os',1:Solo Da̱os,,0.97
518,2:'Con Heridos',2:Con Heridos,,0.476
519,1:'Solo Da̱os',1:Solo Da̱os,,0.97
520,1:'Solo Da̱os',1:Solo Da̱os,,0.93
521,2:'Con Heridos',1:Solo Da̱os,+,0.93
522,1:'Solo Da̱os',1:Solo Da̱os,,0.92
523,1:'Solo Da̱os',1:Solo Da̱os,,0.96
524,1:'Solo Da̱os',1:Solo Da̱os,,0.99
525,2:'Con Heridos',1:Solo Da̱os,+,0.82
526,1:'Solo Da̱os',1:Solo Da̱os,,0.88
527,1:'Solo Da̱os',1:Solo Da̱os,,0.953
528,1:'Solo Da̱os',1:Solo Da̱os,,0.99
529,1:'Solo Da̱os',1:Solo Da̱os,,0.897
530,1:'Solo Da̱os',1:Solo Da̱os,,0.87
531,1:'Solo Da̱os',1:Solo Da̱os,,0.79
532,1:'Solo Da̱os',1:Solo Da̱os,,0.78
533,2:'Con Heridos',1:Solo Da̱os,+,0.723
534,2:'Con Heridos',1:Solo Da̱os,+,0.99
535,1:'Solo Da̱os',1:Solo Da̱os,,0.92
536,2:'Con Heridos',2:Con Heridos,,0.99
537,1:'Solo Da̱os',1:Solo Da̱os,,0.89
538,1:'Solo Da̱os',1:Solo Da̱os,,0.85
539,2:'Con Heridos',1:Solo Da̱os,+,0.69
540,1:'Solo Da̱os',1:Solo Da̱os,,0.92
541,1:'Solo Da̱os',1:Solo Da̱os,,0.93
542,1:'Solo Da̱os',1:Solo Da̱os,,0.9
543,1:'Solo Da̱os',1:Solo Da̱os,,0.97
544,1:'Solo Da̱os',1:Solo Da̱os,,0.93
545,2:'Con Heridos',2:Con Heridos,,1
546,1:'Solo Da̱os',1:Solo Da̱os,,0.99
547,1:'Solo Da̱os',1:Solo Da̱os,,0.8
548,1:'Solo Da̱os',1:Solo Da̱os,,0.78
549,2:'Con Heridos',1:Solo Da̱os,+,0.84
550,1:'Solo Da̱os',1:Solo Da̱os,,0.92
551,1:'Solo Da̱os',2:Con Heridos,+,0.576
552,1:'Solo Da̱os',1:Solo Da̱os,,0.76
553,1:'Solo Da̱os',1:Solo Da̱os,,0.95
554,1:'Solo Da̱os',1:Solo Da̱os,,0.93
555,2:'Con Heridos',2:Con Heridos,,0.863
556,1:'Solo Da̱os',1:Solo Da̱os,,0.813
557,1:'Solo Da̱os',1:Solo Da̱os,,1
558,2:'Con Heridos',2:Con Heridos,,0.98
559,1:'Solo Da̱os',1:Solo Da̱os,,0.99
560,2:'Con Heridos',1:Solo Da̱os,+,0.9
561,1:'Solo Da̱os',1:Solo Da̱os,,0.9
562,2:'Con Heridos',2:Con Heridos,,0.92
563,1:'Solo Da̱os',1:Solo Da̱os,,1
564,2:'Con Heridos',1:Solo Da̱os,+,0.54
565,1:'Solo Da̱os',1:Solo Da̱os,,1
566,2:'Con Heridos',2:Con Heridos,,0.91
567,1:'Solo Da̱os',1:Solo Da̱os,,0.97
568,2:'Con Heridos',2:Con Heridos,,1
569,1:'Solo Da̱os',1:Solo Da̱os,,0.89
570,1:'Solo Da̱os',1:Solo Da̱os,,0.79
571,2:'Con Heridos',1:Solo Da̱os,+,0.69
572,1:'Solo Da̱os',1:Solo Da̱os,,0.81
573,1:'Solo Da̱os',1:Solo Da̱os,,0.92
574,2:'Con Heridos',1:Solo Da̱os,+,0.729
575,1:'Solo Da̱os',1:Solo Da̱os,,0.92
576,1:'Solo Da̱os',1:Solo Da̱os,,0.56
577,1:'Solo Da̱os',1:Solo Da̱os,,0.97
578,1:'Solo Da̱os',1:Solo Da̱os,,0.99
579,1:'Solo Da̱os',1:Solo Da̱os,,0.99
580,2:'Con Heridos',2:Con Heridos,,1
581,1:'Solo Da̱os',1:Solo Da̱os,,0.95
582,1:'Solo Da̱os',1:Solo Da̱os,,0.96
583,2:'Con Heridos',2:Con Heridos,,0.865
584,2:'Con Heridos',2:Con Heridos,,0.57
585,2:'Con Heridos',2:Con Heridos,,0.825
586,2:'Con Heridos',2:Con Heridos,,0.95
587,1:'Solo Da̱os',1:Solo Da̱os,,0.89
588,2:'Con Heridos',2:Con Heridos,,0.7
589,2:'Con Heridos',2:Con Heridos,,1
590,1:'Solo Da̱os',1:Solo Da̱os,,0.777
591,1:'Solo Da̱os',1:Solo Da̱os,,0.92
592,1:'Solo Da̱os',1:Solo Da̱os,,0.92
593,2:'Con Heridos',1:Solo Da̱os,+,0.93
594,2:'Con Heridos',2:Con Heridos,,0.61
595,1:'Solo Da̱os',1:Solo Da̱os,,0.94
596,1:'Solo Da̱os',1:Solo Da̱os,,0.93
597,1:'Solo Da̱os',1:Solo Da̱os,,0.96
598,1:'Solo Da̱os',1:Solo Da̱os,,0.81
599,1:'Solo Da̱os',1:Solo Da̱os,,0.99
600,1:'Solo Da̱os',1:Solo Da̱os,,0.95
601,1:'Solo Da̱os',1:Solo Da̱os,,0.93
602,1:'Solo Da̱os',1:Solo Da̱os,,0.95
603,1:'Solo Da̱os',1:Solo Da̱os,,0.86
604,2:'Con Heridos',1:Solo Da̱os,+,0.668
605,1:'Solo Da̱os',1:Solo Da̱os,,0.95
606,2:'Con Heridos',2:Con Heridos,,0.78
607,1:'Solo Da̱os',1:Solo Da̱os,,0.92
608,1:'Solo Da̱os',1:Solo Da̱os,,0.95
609,2:'Con Heridos',1:Solo Da̱os,+,0.907
610,2:'Con Heridos',2:Con Heridos,,0.92
611,2:'Con Heridos',2:Con Heridos,,0.505
612,2:'Con Heridos',1:Solo Da̱os,+,0.98
613,1:'Solo Da̱os',1:Solo Da̱os,,0.9
614,1:'Solo Da̱os',1:Solo Da̱os,,0.94
615,1:'Solo Da̱os',1:Solo Da̱os,,0.77
616,1:'Solo Da̱os',1:Solo Da̱os,,0.89
617,1:'Solo Da̱os',1:Solo Da̱os,,0.84
618,1:'Solo Da̱os',1:Solo Da̱os,,0.522
619,1:'Solo Da̱os',1:Solo Da̱os,,0.83
620,1:'Solo Da̱os',1:Solo Da̱os,,0.96
621,1:'Solo Da̱os',1:Solo Da̱os,,0.919
622,2:'Con Heridos',1:Solo Da̱os,+,0.82
623,1:'Solo Da̱os',1:Solo Da̱os,,0.94
624,2:'Con Heridos',2:Con Heridos,,0.68
625,2:'Con Heridos',1:Solo Da̱os,+,0.58
626,1:'Solo Da̱os',1:Solo Da̱os,,0.57
627,1:'Solo Da̱os',1:Solo Da̱os,,0.91
628,1:'Solo Da̱os',1:Solo Da̱os,,1
629,1:'Solo Da̱os',1:Solo Da̱os,,0.86
630,1:'Solo Da̱os',1:Solo Da̱os,,0.98
631,1:'Solo Da̱os',1:Solo Da̱os,,0.94
632,1:'Solo Da̱os',1:Solo Da̱os,,0.94
633,1:'Solo Da̱os',1:Solo Da̱os,,0.86
634,1:'Solo Da̱os',1:Solo Da̱os,,0.97
635,2:'Con Heridos',2:Con Heridos,,0.86
636,1:'Solo Da̱os',1:Solo Da̱os,,0.95
637,2:'Con Heridos',2:Con Heridos,,0.785
638,1:'Solo Da̱os',1:Solo Da̱os,,0.99
639,1:'Solo Da̱os',1:Solo Da̱os,,0.95
640,1:'Solo Da̱os',1:Solo Da̱os,,0.9
641,1:'Solo Da̱os',1:Solo Da̱os,,0.98
642,1:'Solo Da̱os',1:Solo Da̱os,,0.93
643,2:'Con Heridos',2:Con Heridos,,0.98
644,1:'Solo Da̱os',1:Solo Da̱os,,0.92
645,1:'Solo Da̱os',1:Solo Da̱os,,0.93
646,2:'Con Heridos',2:Con Heridos,,0.51
647,1:'Solo Da̱os',1:Solo Da̱os,,0.98
648,1:'Solo Da̱os',2:Con Heridos,+,0.58
649,1:'Solo Da̱os',1:Solo Da̱os,,1
650,1:'Solo Da̱os',1:Solo Da̱os,,0.94
651,1:'Solo Da̱os',1:Solo Da̱os,,0.88
652,1:'Solo Da̱os',2:Con Heridos,+,0.51
653,1:'Solo Da̱os',1:Solo Da̱os,,0.97
654,2:'Con Heridos',2:Con Heridos,,0.654
655,1:'Solo Da̱os',1:Solo Da̱os,,1
656,2:'Con Heridos',2:Con Heridos,,0.96
657,1:'Solo Da̱os',1:Solo Da̱os,,0.96
658,1:'Solo Da̱os',1:Solo Da̱os,,0.97
659,1:'Solo Da̱os',1:Solo Da̱os,,0.87
660,1:'Solo Da̱os',1:Solo Da̱os,,0.87
661,1:'Solo Da̱os',1:Solo Da̱os,,0.76
662,2:'Con Heridos',1:Solo Da̱os,+,0.713
663,2:'Con Heridos',1:Solo Da̱os,+,0.83
664,1:'Solo Da̱os',1:Solo Da̱os,,0.93
665,1:'Solo Da̱os',1:Solo Da̱os,,0.95
666,2:'Con Heridos',2:Con Heridos,,0.95
667,2:'Con Heridos',1:Solo Da̱os,+,0.66
668,1:'Solo Da̱os',1:Solo Da̱os,,0.99
669,2:'Con Heridos',1:Solo Da̱os,+,0.81
670,1:'Solo Da̱os',1:Solo Da̱os,,0.97
671,1:'Solo Da̱os',1:Solo Da̱os,,0.64
672,2:'Con Heridos',2:Con Heridos,,0.98
673,1:'Solo Da̱os',1:Solo Da̱os,,0.989
674,1:'Solo Da̱os',1:Solo Da̱os,,0.9
675,1:'Solo Da̱os',1:Solo Da̱os,,0.609
676,1:'Solo Da̱os',1:Solo Da̱os,,1
677,1:'Solo Da̱os',1:Solo Da̱os,,0.99
678,1:'Solo Da̱os',1:Solo Da̱os,,0.814
679,2:'Con Heridos',1:Solo Da̱os,+,0.92
680,2:'Con Heridos',2:Con Heridos,,0.88
681,1:'Solo Da̱os',1:Solo Da̱os,,0.958
682,1:'Solo Da̱os',1:Solo Da̱os,,0.84
683,1:'Solo Da̱os',1:Solo Da̱os,,0.84
684,2:'Con Heridos',2:Con Heridos,,0.78
685,1:'Solo Da̱os',1:Solo Da̱os,,0.99
686,1:'Solo Da̱os',1:Solo Da̱os,,0.89
687,1:'Solo Da̱os',1:Solo Da̱os,,0.84
688,1:'Solo Da̱os',1:Solo Da̱os,,0.97
689,2:'Con Heridos',2:Con Heridos,,1
690,1:'Solo Da̱os',1:Solo Da̱os,,0.96
691,1:'Solo Da̱os',1:Solo Da̱os,,0.93
692,2:'Con Heridos',2:Con Heridos,,0.78
693,2:'Con Heridos',2:Con Heridos,,0.974
694,1:'Solo Da̱os',2:Con Heridos,+,0.65
695,2:'Con Heridos',2:Con Heridos,,0.98
696,1:'Solo Da̱os',1:Solo Da̱os,,1
697,1:'Solo Da̱os',1:Solo Da̱os,,0.99
698,1:'Solo Da̱os',1:Solo Da̱os,,0.98
699,2:'Con Heridos',1:Solo Da̱os,+,0.6
700,1:'Solo Da̱os',1:Solo Da̱os,,0.99
701,2:'Con Heridos',2:Con Heridos,,0.65
702,2:'Con Heridos',2:Con Heridos,,0.719
703,1:'Solo Da̱os',1:Solo Da̱os,,0.74
704,1:'Solo Da̱os',1:Solo Da̱os,,0.72
705,1:'Solo Da̱os',1:Solo Da̱os,,0.9
706,1:'Solo Da̱os',1:Solo Da̱os,,0.88
707,1:'Solo Da̱os',1:Solo Da̱os,,0.69
708,2:'Con Heridos',1:Solo Da̱os,+,0.66
709,1:'Solo Da̱os',1:Solo Da̱os,,0.9
710,1:'Solo Da̱os',1:Solo Da̱os,,0.93
711,1:'Solo Da̱os',1:Solo Da̱os,,0.97
712,2:'Con Heridos',2:Con Heridos,,0.965
713,2:'Con Heridos',2:Con Heridos,,0.94
714,2:'Con Heridos',2:Con Heridos,,0.7
715,1:'Solo Da̱os',1:Solo Da̱os,,0.93
716,1:'Solo Da̱os',1:Solo Da̱os,,1
717,2:'Con Heridos',2:Con Heridos,,0.92
718,1:'Solo Da̱os',1:Solo Da̱os,,0.95
719,2:'Con Heridos',2:Con Heridos,,0.765
720,2:'Con Heridos',1:Solo Da̱os,+,0.72
721,1:'Solo Da̱os',1:Solo Da̱os,,0.93
722,1:'Solo Da̱os',1:Solo Da̱os,,0.95
723,1:'Solo Da̱os',1:Solo Da̱os,,0.89
724,1:'Solo Da̱os',1:Solo Da̱os,,0.9
725,2:'Con Heridos',2:Con Heridos,,0.581
726,1:'Solo Da̱os',1:Solo Da̱os,,0.91
727,2:'Con Heridos',2:Con Heridos,,0.98
728,2:'Con Heridos',2:Con Heridos,,0.62
729,2:'Con Heridos',2:Con Heridos,,0.522
730,1:'Solo Da̱os',1:Solo Da̱os,,0.92
731,1:'Solo Da̱os',1:Solo Da̱os,,0.937
732,1:'Solo Da̱os',1:Solo Da̱os,,0.95
733,1:'Solo Da̱os',1:Solo Da̱os,,0.97
734,2:'Con Heridos',2:Con Heridos,,0.82
735,2:'Con Heridos',2:Con Heridos,,0.99
736,1:'Solo Da̱os',1:Solo Da̱os,,0.938
737,1:'Solo Da̱os',1:Solo Da̱os,,0.94
738,2:'Con Heridos',2:Con Heridos,,0.935
739,1:'Solo Da̱os',1:Solo Da̱os,,0.95
740,1:'Solo Da̱os',1:Solo Da̱os,,0.87
741,1:'Solo Da̱os',1:Solo Da̱os,,0.85
742,1:'Solo Da̱os',1:Solo Da̱os,,0.62
743,1:'Solo Da̱os',1:Solo Da̱os,,0.92
744,1:'Solo Da̱os',1:Solo Da̱os,,0.88
745,1:'Solo Da̱os',1:Solo Da̱os,,0.841
746,1:'Solo Da̱os',1:Solo Da̱os,,0.95
747,1:'Solo Da̱os',1:Solo Da̱os,,0.95
748,1:'Solo Da̱os',1:Solo Da̱os,,1
749,1:'Solo Da̱os',1:Solo Da̱os,,0.94
750,1:'Solo Da̱os',1:Solo Da̱os,,0.98
751,1:'Solo Da̱os',1:Solo Da̱os,,0.86
752,1:'Solo Da̱os',1:Solo Da̱os,,0.84
753,2:'Con Heridos',2:Con Heridos,,0.94
754,2:'Con Heridos',2:Con Heridos,,0.76
755,2:'Con Heridos',2:Con Heridos,,0.999
756,1:'Solo Da̱os',1:Solo Da̱os,,0.97
757,1:'Solo Da̱os',1:Solo Da̱os,,1
758,2:'Con Heridos',1:Solo Da̱os,+,0.93
759,1:'Solo Da̱os',1:Solo Da̱os,,0.93
760,1:'Solo Da̱os',1:Solo Da̱os,,0.98
761,1:'Solo Da̱os',1:Solo Da̱os,,0.94
762,1:'Solo Da̱os',1:Solo Da̱os,,0.97
763,1:'Solo Da̱os',1:Solo Da̱os,,0.98
764,2:'Con Heridos',2:Con Heridos,,0.98
765,1:'Solo Da̱os',1:Solo Da̱os,,0.99
766,1:'Solo Da̱os',1:Solo Da̱os,,0.94
767,2:'Con Heridos',2:Con Heridos,,0.645
768,1:'Solo Da̱os',1:Solo Da̱os,,0.79
769,1:'Solo Da̱os',1:Solo Da̱os,,0.9
770,1:'Solo Da̱os',1:Solo Da̱os,,0.9
771,1:'Solo Da̱os',1:Solo Da̱os,,0.98
772,1:'Solo Da̱os',2:Con Heridos,+,0.63
773,1:'Solo Da̱os',1:Solo Da̱os,,0.98
774,2:'Con Heridos',2:Con Heridos,,0.68
775,1:'Solo Da̱os',1:Solo Da̱os,,0.93
776,1:'Solo Da̱os',1:Solo Da̱os,,0.97
777,2:'Con Heridos',2:Con Heridos,,0.92
778,1:'Solo Da̱os',1:Solo Da̱os,,0.94
779,1:'Solo Da̱os',2:Con Heridos,+,0.65
780,1:'Solo Da̱os',1:Solo Da̱os,,0.89
781,1:'Solo Da̱os',2:Con Heridos,+,0.567
782,1:'Solo Da̱os',1:Solo Da̱os,,0.98
783,2:'Con Heridos',2:Con Heridos,,1
784,2:'Con Heridos',2:Con Heridos,,0.85
785,2:'Con Heridos',1:Solo Da̱os,+,0.89
786,2:'Con Heridos',2:Con Heridos,,0.59
787,1:'Solo Da̱os',1:Solo Da̱os,,0.45
788,2:'Con Heridos',2:Con Heridos,,0.84
789,2:'Con Heridos',2:Con Heridos,,0.947
790,1:'Solo Da̱os',1:Solo Da̱os,,0.97
791,1:'Solo Da̱os',2:Con Heridos,+,0.567
792,1:'Solo Da̱os',1:Solo Da̱os,,0.93
793,1:'Solo Da̱os',1:Solo Da̱os,,0.971
794,1:'Solo Da̱os',1:Solo Da̱os,,0.8
795,2:'Con Heridos',1:Solo Da̱os,+,0.593
796,2:'Con Heridos',1:Solo Da̱os,+,0.974
797,1:'Solo Da̱os',1:Solo Da̱os,,0.94
798,1:'Solo Da̱os',1:Solo Da̱os,,0.908
799,1:'Solo Da̱os',1:Solo Da̱os,,0.53
800,1:'Solo Da̱os',1:Solo Da̱os,,0.8
801,1:'Solo Da̱os',1:Solo Da̱os,,0.939
802,1:'Solo Da̱os',1:Solo Da̱os,,0.8
803,1:'Solo Da̱os',1:Solo Da̱os,,0.99
804,1:'Solo Da̱os',1:Solo Da̱os,,0.91
805,2:'Con Heridos',2:Con Heridos,,0.525
806,2:'Con Heridos',2:Con Heridos,,0.95
807,1:'Solo Da̱os',1:Solo Da̱os,,1
808,1:'Solo Da̱os',1:Solo Da̱os,,0.9
809,1:'Solo Da̱os',1:Solo Da̱os,,0.98
810,1:'Solo Da̱os',1:Solo Da̱os,,0.92
811,2:'Con Heridos',2:Con Heridos,,0.88
812,1:'Solo Da̱os',1:Solo Da̱os,,0.99
813,1:'Solo Da̱os',1:Solo Da̱os,,0.917
814,1:'Solo Da̱os',1:Solo Da̱os,,0.92
815,2:'Con Heridos',2:Con Heridos,,1
816,1:'Solo Da̱os',1:Solo Da̱os,,0.95
817,1:'Solo Da̱os',1:Solo Da̱os,,0.91
818,1:'Solo Da̱os',1:Solo Da̱os,,0.99
819,1:'Solo Da̱os',1:Solo Da̱os,,0.64
820,1:'Solo Da̱os',1:Solo Da̱os,,0.98
821,1:'Solo Da̱os',1:Solo Da̱os,,0.89
822,1:'Solo Da̱os',1:Solo Da̱os,,0.9
823,1:'Solo Da̱os',1:Solo Da̱os,,0.87
824,1:'Solo Da̱os',1:Solo Da̱os,,0.8
825,2:'Con Heridos',2:Con Heridos,,0.791
826,2:'Con Heridos',2:Con Heridos,,0.97
827,2:'Con Heridos',2:Con Heridos,,0.97
828,2:'Con Heridos',1:Solo Da̱os,+,0.98
829,2:'Con Heridos',2:Con Heridos,,0.97
830,1:'Solo Da̱os',1:Solo Da̱os,,0.97
831,1:'Solo Da̱os',1:Solo Da̱os,,0.97
832,1:'Solo Da̱os',1:Solo Da̱os,,0.84
